objectid,creator,subject,location,latitude,longitude,date,identifier,title,description,image_alt_text,object_transcript,code_1,code_2,code_3,code_4,code_5,code_6,code_7,code_8,code_9,code_10,code_11,code_12,code_13,code_14,combined_codes,display_template,type,format,language,source,rights,rightsstatement,data_curation,project_administration,conceptualization,formal_analysis,methodology,object_location,image_small,image_thumb
af8a368c-eb16-4353-97a9-8f66be4d1b08,,,,,,,af8a368c-eb16-4353-97a9-8f66be4d1b08.jpg,CDR 2020 Creditsphoto OlivierBousquet-P8300242,,,,Earth,World-building,Mural,No Jails/Bail,Art,,,,,,,,,,Art; Earth; Mural; No Jails/Bail; World-building,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/af8a368c-eb16-4353-97a9-8f66be4d1b08.jpg,https://abnow.s3.amazonaws.com/objects/small/af8a368c-eb16-4353-97a9-8f66be4d1b08_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/af8a368c-eb16-4353-97a9-8f66be4d1b08_th.jpg
263349f2-e9ae-4d62-a4e2-8ba320b2f16e,,,,,,,263349f2-e9ae-4d62-a4e2-8ba320b2f16e.jpg,Chains 3,,,,Prison Imagery,Carceral Imagery,Chains,Bars,Art,,,,,,,,,,Art; Bars; Carceral Imagery; Chains; Prison Imagery,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/263349f2-e9ae-4d62-a4e2-8ba320b2f16e.jpg,https://abnow.s3.amazonaws.com/objects/small/263349f2-e9ae-4d62-a4e2-8ba320b2f16e_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/263349f2-e9ae-4d62-a4e2-8ba320b2f16e_th.jpg
263349f2-e9ae-4d62-a4e2-8ba320b2f16e,,,,,,,263349f2-e9ae-4d62-a4e2-8ba320b2f16e.jpg,Chains 3,,,,Painting,,,,,,,,,,,,,,Painting,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/263349f2-e9ae-4d62-a4e2-8ba320b2f16e.jpg,https://abnow.s3.amazonaws.com/objects/small/263349f2-e9ae-4d62-a4e2-8ba320b2f16e_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/263349f2-e9ae-4d62-a4e2-8ba320b2f16e_th.jpg
a9afc6c6-6922-47a3-86c1-5de65183c2e0,,,,,,,a9afc6c6-6922-47a3-86c1-5de65183c2e0.jpg,Chains 5,,,,Academia,Chains,,,,,,,,,,,,,Academia; Chains,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/a9afc6c6-6922-47a3-86c1-5de65183c2e0.jpg,https://abnow.s3.amazonaws.com/objects/small/a9afc6c6-6922-47a3-86c1-5de65183c2e0_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/a9afc6c6-6922-47a3-86c1-5de65183c2e0_th.jpg
f23027a1-720a-4c62-9f41-0c32615544b8,,,,,,,f23027a1-720a-4c62-9f41-0c32615544b8.jpg,Earth 1,,,,Police Imagery,Earth,Water,Car,Growth,,,,,,,,,,Car; Earth; Growth; Police Imagery; Water,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/f23027a1-720a-4c62-9f41-0c32615544b8.jpg,https://abnow.s3.amazonaws.com/objects/small/f23027a1-720a-4c62-9f41-0c32615544b8_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/f23027a1-720a-4c62-9f41-0c32615544b8_th.jpg
e4b9cc00-0724-4d7a-b94b-4d89119c5caf,,,,,,,e4b9cc00-0724-4d7a-b94b-4d89119c5caf.jpg,Earth 3,,,,Earth,Growth,World-building,Labor,,,,,,,,,,,Earth; Growth; Labor; World-building,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/e4b9cc00-0724-4d7a-b94b-4d89119c5caf.jpg,https://abnow.s3.amazonaws.com/objects/small/e4b9cc00-0724-4d7a-b94b-4d89119c5caf_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/e4b9cc00-0724-4d7a-b94b-4d89119c5caf_th.jpg
67cbda6c-3b3d-43cc-991e-bc710835f04d,,,,,,,67cbda6c-3b3d-43cc-991e-bc710835f04d.jpg,Earth 5,,,,Police Imagery,Earth,Car,Growth,World-building,,,,,,,,,,Car; Earth; Growth; Police Imagery; World-building,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/67cbda6c-3b3d-43cc-991e-bc710835f04d.jpg,https://abnow.s3.amazonaws.com/objects/small/67cbda6c-3b3d-43cc-991e-bc710835f04d_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/67cbda6c-3b3d-43cc-991e-bc710835f04d_th.jpg
eb7490de-3768-474f-bc67-88ec5fe0cac8,,,,,,,eb7490de-3768-474f-bc67-88ec5fe0cac8.jpg,Earth 9,,,,Animals,Earth,Butterflies,Slogans,Art,,,,,,,,,,Animals; Art; Butterflies; Earth; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/eb7490de-3768-474f-bc67-88ec5fe0cac8.jpg,https://abnow.s3.amazonaws.com/objects/small/eb7490de-3768-474f-bc67-88ec5fe0cac8_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/eb7490de-3768-474f-bc67-88ec5fe0cac8_th.jpg
e6270556-7f62-4d73-9ddf-284d1b9844cd,,,,,,,e6270556-7f62-4d73-9ddf-284d1b9844cd.jpg,Fire 1,,,,Police Imagery,Fire,Car,Slogans,FTP,,,,,,,,,,Car; FTP; Fire; Police Imagery; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/e6270556-7f62-4d73-9ddf-284d1b9844cd.jpg,https://abnow.s3.amazonaws.com/objects/small/e6270556-7f62-4d73-9ddf-284d1b9844cd_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/e6270556-7f62-4d73-9ddf-284d1b9844cd_th.jpg
e6270556-7f62-4d73-9ddf-284d1b9844cd,,,,,,,e6270556-7f62-4d73-9ddf-284d1b9844cd.jpg,Fire 1,,,,Pigs,,,,,,,,,,,,,,Pigs,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/e6270556-7f62-4d73-9ddf-284d1b9844cd.jpg,https://abnow.s3.amazonaws.com/objects/small/e6270556-7f62-4d73-9ddf-284d1b9844cd_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/e6270556-7f62-4d73-9ddf-284d1b9844cd_th.jpg
b578d0bc-ea3d-4298-8bab-57622125f4ea,,,,,,,b578d0bc-ea3d-4298-8bab-57622125f4ea.jpg,Fire 2,,,,Stickers,Police Imagery,Fire,Car,Art,,,,,,,,,,Art; Car; Fire; Police Imagery; Stickers,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/b578d0bc-ea3d-4298-8bab-57622125f4ea.jpg,https://abnow.s3.amazonaws.com/objects/small/b578d0bc-ea3d-4298-8bab-57622125f4ea_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/b578d0bc-ea3d-4298-8bab-57622125f4ea_th.jpg
b4087fc8-41be-4acc-9efd-ee0b95e6b64e,,,,,,,b4087fc8-41be-4acc-9efd-ee0b95e6b64e.jpg,Fire 4,,,,Police Imagery,Fire,Slogans,Art,,,,,,,,,,,Art; Fire; Police Imagery; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/b4087fc8-41be-4acc-9efd-ee0b95e6b64e.jpg,https://abnow.s3.amazonaws.com/objects/small/b4087fc8-41be-4acc-9efd-ee0b95e6b64e_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/b4087fc8-41be-4acc-9efd-ee0b95e6b64e_th.jpg
f23ce444-7116-42cd-bbf2-7d512b410cab,,,,,,,f23ce444-7116-42cd-bbf2-7d512b410cab.jpg,Fire 5,,,,Protests/Marches,Prison Imagery,Fire,Carceral Imagery,No Jails/Bail,,,,,,,,,,Carceral Imagery; Fire; No Jails/Bail; Prison Imagery; Protests/Marches,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/f23ce444-7116-42cd-bbf2-7d512b410cab.jpg,https://abnow.s3.amazonaws.com/objects/small/f23ce444-7116-42cd-bbf2-7d512b410cab_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/f23ce444-7116-42cd-bbf2-7d512b410cab_th.jpg
d895a085-0a99-45e2-aef4-d937794b4667,,,,,,,d895a085-0a99-45e2-aef4-d937794b4667.jpg,Fire 6,,,,Fire,Carceral Imagery,Barb Wire/Fences/Walls,No Jails/Bail,,,,,,,,,,,Barb Wire/Fences/Walls; Carceral Imagery; Fire; No Jails/Bail,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/d895a085-0a99-45e2-aef4-d937794b4667.jpg,https://abnow.s3.amazonaws.com/objects/small/d895a085-0a99-45e2-aef4-d937794b4667_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/d895a085-0a99-45e2-aef4-d937794b4667_th.jpg
d3371521-1b31-4712-84c3-5816c7a7144f,,,,,,,d3371521-1b31-4712-84c3-5816c7a7144f.jpg,IMG 7654,,,,Slogans,Power Fist,Art,Graffiti,,,,,,,,,,,Art; Graffiti; Power Fist; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/d3371521-1b31-4712-84c3-5816c7a7144f.jpg,https://abnow.s3.amazonaws.com/objects/small/d3371521-1b31-4712-84c3-5816c7a7144f_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/d3371521-1b31-4712-84c3-5816c7a7144f_th.jpg
2db179f7-feb5-4d94-94a7-f79ded990f1c,,,,,,,2db179f7-feb5-4d94-94a7-f79ded990f1c.jpg,MacPhee CopCarRiso1500,,,,Police Imagery,Water,Fire,Car,Art,,,,,,,,,,Art; Car; Fire; Police Imagery; Water,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/2db179f7-feb5-4d94-94a7-f79ded990f1c.jpg,https://abnow.s3.amazonaws.com/objects/small/2db179f7-feb5-4d94-94a7-f79ded990f1c_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/2db179f7-feb5-4d94-94a7-f79ded990f1c_th.jpg
4efbd0dd-68b8-44b1-ae19-6a0ad6918225,,,,,,,4efbd0dd-68b8-44b1-ae19-6a0ad6918225.jpg,PNG image 180,,,,Police Imagery,Car,Growth,World-building,Art,,,,,,,,,,Art; Car; Growth; Police Imagery; World-building,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/4efbd0dd-68b8-44b1-ae19-6a0ad6918225.jpg,https://abnow.s3.amazonaws.com/objects/small/4efbd0dd-68b8-44b1-ae19-6a0ad6918225_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/4efbd0dd-68b8-44b1-ae19-6a0ad6918225_th.jpg
2b115c0d-ba46-4705-ad05-a47554a63fc8,,,,,,,2b115c0d-ba46-4705-ad05-a47554a63fc8.jpg,PNG image 206,,,,Fire,Slogans,,,,,,,,,,,,,Fire; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/2b115c0d-ba46-4705-ad05-a47554a63fc8.jpg,https://abnow.s3.amazonaws.com/objects/small/2b115c0d-ba46-4705-ad05-a47554a63fc8_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/2b115c0d-ba46-4705-ad05-a47554a63fc8_th.jpg
6e4944a0-e346-40df-8315-5d9d018d0fc5,,,,,,,6e4944a0-e346-40df-8315-5d9d018d0fc5.jpg,PNG image 242,,,,Animals,Earth,Snake,Land Back/Pipelines,,,,,,,,,,,Animals; Earth; Land Back/Pipelines; Snake,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/6e4944a0-e346-40df-8315-5d9d018d0fc5.jpg,https://abnow.s3.amazonaws.com/objects/small/6e4944a0-e346-40df-8315-5d9d018d0fc5_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/6e4944a0-e346-40df-8315-5d9d018d0fc5_th.jpg
287f1eb5-5c07-49c1-9771-8949000fd11c,,,,,,,287f1eb5-5c07-49c1-9771-8949000fd11c.jpg,ZZZ-rob protect water banner oct23,,,,Protests/Marches,Water,Slogans,Elements,,,,,,,,,,,Elements; Protests/Marches; Slogans; Water,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/287f1eb5-5c07-49c1-9771-8949000fd11c.jpg,https://abnow.s3.amazonaws.com/objects/small/287f1eb5-5c07-49c1-9771-8949000fd11c_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/287f1eb5-5c07-49c1-9771-8949000fd11c_th.jpg
d35bcd83-df3a-4d47-9cf9-84ffc259c51e,,,,,,,d35bcd83-df3a-4d47-9cf9-84ffc259c51e.jpg,WhoseCrisis Blue for Campus small-3-768x1024,,,,Academia,Events,,,,,,,,,,,,,Academia; Events,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/d35bcd83-df3a-4d47-9cf9-84ffc259c51e.jpg,https://abnow.s3.amazonaws.com/objects/small/d35bcd83-df3a-4d47-9cf9-84ffc259c51e_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/d35bcd83-df3a-4d47-9cf9-84ffc259c51e_th.jpg
922b4b05-9f61-480e-8325-fae0618f628f,,,,,,,922b4b05-9f61-480e-8325-fae0618f628f.jpg,We-are-Protectors-1500,,,,Protests/Marches,Water,Slogans,Elements,Art,,,,,,,,,,Art; Elements; Protests/Marches; Slogans; Water,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/922b4b05-9f61-480e-8325-fae0618f628f.jpg,https://abnow.s3.amazonaws.com/objects/small/922b4b05-9f61-480e-8325-fae0618f628f_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/922b4b05-9f61-480e-8325-fae0618f628f_th.jpg
e4f89467-3051-4d0f-8605-96d5f26152b8,,,,,,,e4f89467-3051-4d0f-8605-96d5f26152b8.jpg,We are water 590,,,,Environment,Protests/Marches,Water,Slogans,Elements,Art,,,,,,,,,Art; Elements; Environment; Protests/Marches; Slogans; Water,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/e4f89467-3051-4d0f-8605-96d5f26152b8.jpg,https://abnow.s3.amazonaws.com/objects/small/e4f89467-3051-4d0f-8605-96d5f26152b8_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/e4f89467-3051-4d0f-8605-96d5f26152b8_th.jpg
906da7e4-0112-4b9f-82df-c267818c5aaf,,,,,,,906da7e4-0112-4b9f-82df-c267818c5aaf.jpg,watercannon blue REVISED,,,,Environment,Posters,Water,Elements,Police Violence,Art,,,,,,,,,Art; Elements; Environment; Police Violence; Posters; Water,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/906da7e4-0112-4b9f-82df-c267818c5aaf.jpg,https://abnow.s3.amazonaws.com/objects/small/906da7e4-0112-4b9f-82df-c267818c5aaf_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/906da7e4-0112-4b9f-82df-c267818c5aaf_th.jpg
d552fb1a-2ad0-481d-b47b-61f87a8a1f2f,,,,,,,d552fb1a-2ad0-481d-b47b-61f87a8a1f2f.jpg,"Vancouver PJD poster, 2009  Artist- Tania Willard, 2008 ",,,,Animals,Posters,Vancouver,Events,Birds,Bars,Art,,,,,,,,Animals; Art; Bars; Birds; Events; Posters; Vancouver,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/d552fb1a-2ad0-481d-b47b-61f87a8a1f2f.jpg,https://abnow.s3.amazonaws.com/objects/small/d552fb1a-2ad0-481d-b47b-61f87a8a1f2f_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/d552fb1a-2ad0-481d-b47b-61f87a8a1f2f_th.jpg
501550d5-e587-405e-a313-6cfc8403139f,,,,,,,501550d5-e587-405e-a313-6cfc8403139f.jpg,unnamed-1,,,,Animals,Posters,Protests/Marches,Critical Resistance,Birds,Slogans,No Jails/Bail,Infrastructure/Needs,Art,,,,,,Animals; Art; Birds; Critical Resistance; Infrastructure/Needs; No Jails/Bail; Posters; Protests/Marches; Slogans,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/501550d5-e587-405e-a313-6cfc8403139f.jpg,https://abnow.s3.amazonaws.com/objects/small/501550d5-e587-405e-a313-6cfc8403139f_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/501550d5-e587-405e-a313-6cfc8403139f_th.jpg
814298fe-ac20-4d14-b4f4-2b34c742ae39,,,,,,,814298fe-ac20-4d14-b4f4-2b34c742ae39.jpg,Tikkun-2012-Ansfield-41-4,,,,Safety,Community,Infrastructure/Needs,Art,,,,,,,,,,,Art; Community; Infrastructure/Needs; Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/814298fe-ac20-4d14-b4f4-2b34c742ae39.jpg,https://abnow.s3.amazonaws.com/objects/small/814298fe-ac20-4d14-b4f4-2b34c742ae39_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/814298fe-ac20-4d14-b4f4-2b34c742ae39_th.jpg
583be11f-1280-445e-bb41-d84020b8960c,,,,,,,583be11f-1280-445e-bb41-d84020b8960c.jpg,tammsmom4-e1333599431827,,,,Protests/Marches,Police Violence,,,,,,,,,,,,,Police Violence; Protests/Marches,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/583be11f-1280-445e-bb41-d84020b8960c.jpg,https://abnow.s3.amazonaws.com/objects/small/583be11f-1280-445e-bb41-d84020b8960c_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/583be11f-1280-445e-bb41-d84020b8960c_th.jpg
85141555-ac49-4573-848d-c82299cfdfdd,,,,,,,85141555-ac49-4573-848d-c82299cfdfdd.jpg,Step-Down-Program-drawing-by-F-1.-Bermudez-web,,,,Carceral Imagery,Chains,Art,,,,,,,,,,,,Art; Carceral Imagery; Chains,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/85141555-ac49-4573-848d-c82299cfdfdd.jpg,https://abnow.s3.amazonaws.com/objects/small/85141555-ac49-4573-848d-c82299cfdfdd_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/85141555-ac49-4573-848d-c82299cfdfdd_th.jpg
7f63d13b-1518-4cc4-ae43-aed2580f7956,,,,,,,7f63d13b-1518-4cc4-ae43-aed2580f7956.jpg,standing-rock-protest-2016-11-4,,,,Environment,Protests/Marches,Water,Elements,Police Violence,,,,,,,,,,Elements; Environment; Police Violence; Protests/Marches; Water,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/7f63d13b-1518-4cc4-ae43-aed2580f7956.jpg,https://abnow.s3.amazonaws.com/objects/small/7f63d13b-1518-4cc4-ae43-aed2580f7956_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/7f63d13b-1518-4cc4-ae43-aed2580f7956_th.jpg
fac34b5a-15e0-4d7c-9c14-3c887d770b86,,,,,,,fac34b5a-15e0-4d7c-9c14-3c887d770b86.jpg,standing-rock-petition-1,,,,Environment,Posters,Earth,Water,Land Back/Pipelines,Art,,,,,,,,,Art; Earth; Environment; Land Back/Pipelines; Posters; Water,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/fac34b5a-15e0-4d7c-9c14-3c887d770b86.jpg,https://abnow.s3.amazonaws.com/objects/small/fac34b5a-15e0-4d7c-9c14-3c887d770b86_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/fac34b5a-15e0-4d7c-9c14-3c887d770b86_th.jpg
08656b33-bbc5-4c5b-93a8-cd0f997e6a3d,,,,,,,08656b33-bbc5-4c5b-93a8-cd0f997e6a3d.jpg,SONG PIC,,,,Police Imagery,Community,Carceral Imagery,Barb Wire/Fences/Walls,ICE,Art,,,,,,,,,Art; Barb Wire/Fences/Walls; Carceral Imagery; Community; ICE; Police Imagery,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/08656b33-bbc5-4c5b-93a8-cd0f997e6a3d.jpg,https://abnow.s3.amazonaws.com/objects/small/08656b33-bbc5-4c5b-93a8-cd0f997e6a3d_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/08656b33-bbc5-4c5b-93a8-cd0f997e6a3d_th.jpg
cc3d0f9e-17c0-4ed2-a3b1-5435c718b7d5,,,,,,,cc3d0f9e-17c0-4ed2-a3b1-5435c718b7d5.jpg,SONG intersectionality map,,,,Art,,,,,,,,,,,,,,Art,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/cc3d0f9e-17c0-4ed2-a3b1-5435c718b7d5.jpg,https://abnow.s3.amazonaws.com/objects/small/cc3d0f9e-17c0-4ed2-a3b1-5435c718b7d5_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/cc3d0f9e-17c0-4ed2-a3b1-5435c718b7d5_th.jpg
d2cd45e0-2d1b-48f5-b70c-1c9198a87489,,,,,,,d2cd45e0-2d1b-48f5-b70c-1c9198a87489.jpg,Snake web,,,,Environment,Earth,Land Back/Pipelines,Art,,,,,,,,,,,Art; Earth; Environment; Land Back/Pipelines,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/d2cd45e0-2d1b-48f5-b70c-1c9198a87489.jpg,https://abnow.s3.amazonaws.com/objects/small/d2cd45e0-2d1b-48f5-b70c-1c9198a87489_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/d2cd45e0-2d1b-48f5-b70c-1c9198a87489_th.jpg
f8286593-c6cd-45a5-95cb-59a1cbeb9bb9,,,,,,,f8286593-c6cd-45a5-95cb-59a1cbeb9bb9.jpg,Sidewalk-protest-Cali-Families-to-Abolish-Solitary-Confinement-by-Reuters,,,,Protests/Marches,Carceral Imagery,,,,,,,,,,,,,Carceral Imagery; Protests/Marches,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/f8286593-c6cd-45a5-95cb-59a1cbeb9bb9.jpg,https://abnow.s3.amazonaws.com/objects/small/f8286593-c6cd-45a5-95cb-59a1cbeb9bb9_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/f8286593-c6cd-45a5-95cb-59a1cbeb9bb9_th.jpg
bff6b9df-01fe-444d-ba60-d4e2f6c8cfb8,,,,,,,bff6b9df-01fe-444d-ba60-d4e2f6c8cfb8.jpg,Screenshot 2020-06-06 at 11.15.53 PM,,,,Environment,Safety,Community,Earth,Growth,Art,,,,,,,,,Art; Community; Earth; Environment; Growth; Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/bff6b9df-01fe-444d-ba60-d4e2f6c8cfb8.jpg,https://abnow.s3.amazonaws.com/objects/small/bff6b9df-01fe-444d-ba60-d4e2f6c8cfb8_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/bff6b9df-01fe-444d-ba60-d4e2f6c8cfb8_th.jpg
c68a7408-52bf-445e-a3bf-b5f47f012e2b,,,,,,,c68a7408-52bf-445e-a3bf-b5f47f012e2b.jpg,Screenshot 2015-11-14 11.49.51,,,,Police Imagery,Geography,Police Violence,,,,,,,,,,,,Geography; Police Imagery; Police Violence,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/c68a7408-52bf-445e-a3bf-b5f47f012e2b.jpg,https://abnow.s3.amazonaws.com/objects/small/c68a7408-52bf-445e-a3bf-b5f47f012e2b_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/c68a7408-52bf-445e-a3bf-b5f47f012e2b_th.jpg
efe31b71-d736-42b2-8ea5-cd4fbfd88f13,,,,,,,efe31b71-d736-42b2-8ea5-cd4fbfd88f13.jpg,Screenshot 2015-04-17 11.11.38,,,,Safety,Carceral Imagery,No Jails/Bail,Infrastructure/Needs,Art,,,,,,,,,,Art; Carceral Imagery; Infrastructure/Needs; No Jails/Bail; Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/efe31b71-d736-42b2-8ea5-cd4fbfd88f13.jpg,https://abnow.s3.amazonaws.com/objects/small/efe31b71-d736-42b2-8ea5-cd4fbfd88f13_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/efe31b71-d736-42b2-8ea5-cd4fbfd88f13_th.jpg
89bd796e-a5ab-4085-a4af-415b45efadcd,,,,,,,89bd796e-a5ab-4085-a4af-415b45efadcd.jpg,Screenshot 2016-02-06 09.26.47,,,,Posters,Protests/Marches,Academia,UT,Labor,UTK Campus,,,,,,,,,Academia; Labor; Posters; Protests/Marches; UT; UTK Campus,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/89bd796e-a5ab-4085-a4af-415b45efadcd.jpg,https://abnow.s3.amazonaws.com/objects/small/89bd796e-a5ab-4085-a4af-415b45efadcd_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/89bd796e-a5ab-4085-a4af-415b45efadcd_th.jpg
e99aaa48-164c-4164-92e0-67b9767c283b,,,,,,,e99aaa48-164c-4164-92e0-67b9767c283b.jpg,Screenshot 2016-03-25 18.12.58,,,,Community,Chattanooga,TN,No Jails/Bail,Infrastructure/Needs,Art,,,,,,,,,Art; Chattanooga; Community; Infrastructure/Needs; No Jails/Bail; TN,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/e99aaa48-164c-4164-92e0-67b9767c283b.jpg,https://abnow.s3.amazonaws.com/objects/small/e99aaa48-164c-4164-92e0-67b9767c283b_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/e99aaa48-164c-4164-92e0-67b9767c283b_th.jpg
5ef94dee-fe63-43b4-8d70-506f9f81665e,,,,,,,5ef94dee-fe63-43b4-8d70-506f9f81665e.jpg,Spirit House Safety is 1,,,,Safety,Community,,,,,,,,,,,,,Community; Safety,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/5ef94dee-fe63-43b4-8d70-506f9f81665e.jpg,https://abnow.s3.amazonaws.com/objects/small/5ef94dee-fe63-43b4-8d70-506f9f81665e_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/5ef94dee-fe63-43b4-8d70-506f9f81665e_th.jpg
e044a4f8-8352-4a9e-9f9b-775d0ad323a7,,,,,,,e044a4f8-8352-4a9e-9f9b-775d0ad323a7.jpg,Screenshot 2015-04-12 17.04.34,,,,Prison Imagery,Carceral Imagery,Handcuffs,,,,,,,,,,,,Carceral Imagery; Handcuffs; Prison Imagery,image,Image;StillImage,image/png,eng,,,,,,,,,https://abnow.s3.amazonaws.com/objects/e044a4f8-8352-4a9e-9f9b-775d0ad323a7.jpg,https://abnow.s3.amazonaws.com/objects/small/e044a4f8-8352-4a9e-9f9b-775d0ad323a7_sm.jpg,https://abnow.s3.amazonaws.com/objects/thumbs/e044a4f8-8352-4a9e-9f9b-775d0ad323a7_th.jpg
